DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
17-MAY-2017,3001.25,3047.5,3001.25,3039.7,303412,3039.7
16-MAY-2017,2992.2,3029,2967.1,3024,159021,3024
15-MAY-2017,3005,3022.85,2985.1,2999.7,106401,2999.7
12-MAY-2017,3005,3018.45,2970,3004.8,414871,3004.8
11-MAY-2017,2905.3,3005.45,2897.05,2998.45,416000,2998.45
10-MAY-2017,2880,2908.95,2858.1,2904.8,150174,2904.8
09-MAY-2017,2864.25,2887.3,2835,2873.15,274565,2873.15
08-MAY-2017,2899.95,2908.4,2851,2856.95,140340,2856.95
05-MAY-2017,2939.85,2939.85,2882,2887.65,146931,2887.65
04-MAY-2017,2947.6,2947.6,2919,2942.55,183545,2942.55
03-MAY-2017,2909.6,2943.9,2901.55,2933.25,176248,2933.25
02-MAY-2017,2873.6,2920,2873.6,2898,154197,2898
28-APR-2017,2865,2902,2854.1,2864,136681,2864
27-APR-2017,2870.15,2914.95,2852,2866.05,312224,2866.05
26-APR-2017,2915,2915,2858.75,2885.45,165523,2885.45
25-APR-2017,2876,2900,2851.55,2896.8,272704,2896.8
24-APR-2017,2827.25,2871.2,2810.15,2867.75,172269,2867.75
21-APR-2017,2827.15,2843.2,2814.4,2824.3,169580,2824.3
20-APR-2017,2805,2848.45,2799.95,2831.5,127818,2831.5
19-APR-2017,2820.2,2831,2788.05,2808.7,142477,2808.7
18-APR-2017,2849,2862.7,2800,2824.4,272356,2824.4
17-APR-2017,2844.9,2858.75,2823.55,2852.15,145680,2852.15
13-APR-2017,2844.45,2868.5,2840,2848.15,372385,2848.15
12-APR-2017,2820,2849.5,2807,2839.5,324376,2839.5
11-APR-2017,2816.15,2834.75,2804.05,2822.45,266234,2822.45
10-APR-2017,2855,2857.45,2822,2837,128113,2837
07-APR-2017,2808,2845.95,2795.4,2830.45,413979,2830.45
06-APR-2017,2787.85,2815,2781.05,2806.3,373610,2806.3
05-APR-2017,2786.5,2798.95,2754.75,2760.85,407700,2760.85
03-APR-2017,2808.4,2837.5,2775,2783.6,247337,2783.6
31-MAR-2017,2822.5,2832.7,2800,2805.45,227360,2805.45
30-MAR-2017,2840.05,2847,2815,2822.85,369748,2822.85
29-MAR-2017,2827.8,2850,2796.55,2831.1,507170,2831.1
28-MAR-2017,2820,2838.7,2810.05,2824.85,97374,2824.85
27-MAR-2017,2845.7,2853,2795.1,2808.4,242914,2808.4
24-MAR-2017,2880,2880,2835.05,2843,218228,2843
23-MAR-2017,2848.25,2875,2848.25,2865.95,364883,2865.95
22-MAR-2017,2890.25,2904.1,2845.15,2853.8,376780,2853.8
21-MAR-2017,2926.6,2930.15,2890.1,2906.85,214599,2906.85
20-MAR-2017,2916.15,2932.5,2905.15,2923.55,190575,2923.55
17-MAR-2017,2945.9,2948.7,2890.15,2912.5,296053,2912.5
16-MAR-2017,2881.3,2944.9,2862.5,2936.4,431866,2936.4
15-MAR-2017,2869.7,2890,2856.05,2873.1,221254,2873.1
14-MAR-2017,2902,2910,2854.05,2866.7,309456,2866.7
10-MAR-2017,2876.8,2889.9,2853.25,2864.55,114745,2864.55
09-MAR-2017,2860,2884.95,2852,2870.7,156617,2870.7
08-MAR-2017,2880.4,2882.9,2851.1,2869.95,174051,2869.95
07-MAR-2017,2885.4,2893,2870.5,2879.45,194245,2879.45
06-MAR-2017,2844.9,2896,2842.7,2883.1,400007,2883.1
03-MAR-2017,2835,2839,2807,2832.8,186815,2832.8
02-MAR-2017,2805.5,2844.8,2791.55,2832.05,705809,2832.05
01-MAR-2017,2756,2795,2752.05,2769,283157,2769
28-FEB-2017,2788,2804.25,2751,2755.9,280728,2755.9
27-FEB-2017,2810,2845,2783.55,2795.05,318398,2795.05
23-FEB-2017,2805,2824.45,2786,2814.1,605474,2814.1
22-FEB-2017,2793.5,2808.5,2777.05,2799.75,422928,2799.75
21-FEB-2017,2792,2806,2774.2,2799.25,100217,2799.25
20-FEB-2017,2784.4,2821.45,2764.4,2791.5,155317,2791.5
17-FEB-2017,2773,2792,2751,2778.9,437855,2778.9
16-FEB-2017,2799,2799,2765,2783.65,235740,2783.65
15-FEB-2017,2779.6,2802.3,2765.05,2789.6,265709,2789.6
14-FEB-2017,2806.85,2810.9,2755.15,2778.1,287490,2778.1
13-FEB-2017,2815,2817,2785,2806.5,116262,2806.5
10-FEB-2017,2795,2812.8,2773.65,2800.8,165244,2800.8
09-FEB-2017,2797.4,2810,2751.1,2784.3,213997,2784.3
08-FEB-2017,2772.2,2788,2760.1,2781.9,282631,2781.9
07-FEB-2017,2802,2809.7,2755,2769.8,321618,2769.8
06-FEB-2017,2815.35,2825,2784.1,2799.4,316141,2799.4
03-FEB-2017,2792.15,2815.4,2789,2808.1,236258,2808.1
02-FEB-2017,2852,2858.9,2801.1,2807.45,253057,2807.45
01-FEB-2017,2838.3,2872,2812,2854.15,369867,2854.15
31-JAN-2017,2821.1,2919,2789.3,2833.45,902056,2833.45
30-JAN-2017,2850.05,2852,2808.7,2825.05,280860,2825.05
27-JAN-2017,2840,2885.2,2830,2854.1,194917,2854.1
25-JAN-2017,2815,2866,2772.75,2849.65,451576,2849.65
24-JAN-2017,2712,2810,2701.65,2798.95,270474,2798.95
23-JAN-2017,2695.5,2715,2685,2706.5,147551,2706.5
20-JAN-2017,2689,2720,2682,2701.05,204961,2701.05
19-JAN-2017,2698.9,2712,2681.5,2695.3,235309,2695.3
18-JAN-2017,2743,2743,2687.35,2699.7,161391,2699.7
17-JAN-2017,2711,2742,2700,2728.9,139584,2728.9
16-JAN-2017,2703,2730,2686.65,2721.65,116324,2721.65
13-JAN-2017,2732,2753.75,2691.2,2708.55,247719,2708.55
12-JAN-2017,2715,2743.45,2707.65,2737.15,243299,2737.15
11-JAN-2017,2746.5,2748.5,2703.55,2718.55,225842,2718.55
10-JAN-2017,2728.25,2747.3,2712,2740.75,154097,2740.75
09-JAN-2017,2717,2746,2708,2723.15,116789,2723.15
06-JAN-2017,2721,2739.9,2696.7,2707.35,159484,2707.35
05-JAN-2017,2694,2730,2685,2723.35,188686,2723.35
04-JAN-2017,2625.2,2698.55,2615.95,2684.1,343922,2684.1
03-JAN-2017,2594,2632.2,2561.45,2619.2,420196,2619.2
02-JAN-2017,2642.7,2654.3,2552,2598.5,323342,2598.5
30-DEC-2016,2652.1,2666,2627,2632.2,130704,2632.2
29-DEC-2016,2625.2,2666.8,2610.75,2651.45,190486,2651.45
